id_venda,data,valor_venda,estado_cliente
6492,2024-01-12,580.36,MG
6493,2024-08-24,,am
6494,14/04/2024,3956.41,SP
6495,12/03/2024,4271.79,sc
6496,03-10-2024,1762.31,sp
6497,15-04-2024,779.82,SP
6498,2024-07-05,1839.18,SC
6499,2024-07-15,4031.46,rj
6500,25/04/2024,2586.31,MG
6501,2024-06-26,,SC
6502,2024-03-22,,pr
6503,2024-12-25,4825.72,PR
6504,26-11-2024,1471.17,SP
6505,2024-10-18,2155.51,pr
6506,05/01/2024,3981.68,SP
6507,2024-05-06,539.06,RJ
6508,2024-12-08,3352.24,mg
6509,13/06/2024,558.69,SP
6510,09-07-2024,667.84,BA
6511,16/01/2024,4529.72,MG
6512,2024-11-04,3908.53,am
6513,26-02-2024,902.09,SP
6514,2024-01-15,1872.18,ba
6515,10/02/2024,506.73,RS
6516,2024-08-25,3525.75,am
6517,17-08-2024,3895.41,sp
6518,2024-03-13,4866.64,MG
6519,2024-02-04,1412.45,am
6520,24-08-2024,3133.22,AM
6521,2024-07-25,4504.82,MG
6522,19/10/2024,381.71,MG
6523,20-06-2024,2806.77,RJ
6524,18-08-2024,3559.16,MG
6525,18/04/2024,2689.86,rj
6526,05/02/2024,622.81,BA
6527,30/08/2024,730.52,AM
6528,31/05/2024,1203.51,MG
6529,28/03/2024,2430.02,MG
6530,28-05-2024,2175.15,BA
6531,26/09/2024,4065.85,RJ
6532,2024-07-03,2637.67,pr
6533,2024-10-08,216.07,rj
6534,2024-06-09,936.36,PR
6535,18-05-2024,885.21,RJ
6536,2024-03-17,2172.15,AM
6537,01-03-2024,4936.75,sp
6538,27/08/2024,279.01,RS
6539,2024-06-08,3909.78,MG
6540,24/12/2024,1481.93,RJ
6541,22/08/2024,1022.27,BA
6542,18/06/2024,,rs
6543,2024-01-29,4302.14,RJ
6544,04/01/2024,1837.79,BA
6545,2024-04-16,3689.32,SP
6546,17/04/2024,3720.51,RJ
6547,23-02-2024,4287.63,AM
6548,2024-08-02,2172.14,RS
6549,2024-02-25,3932.84,RS
6550,20/02/2024,3761.72,ba
6551,10-10-2024,223.4,mg
6552,24/12/2024,723.51,am
6553,2024-08-31,,ba
6554,02/06/2024,,SC
6555,20-02-2024,1499.88,RS
6556,10-12-2024,450.0,sp
6557,05-10-2024,,PR
6558,29-03-2024,990.24,am
6559,2024-08-31,400.12,RJ
6560,13-07-2024,4453.9,AM
6561,2024-08-13,744.87,pr
6562,15/08/2024,1492.81,AM
6563,24/05/2024,,pr
6564,2024-11-08,4559.59,rj
6565,05/07/2024,1627.25,mg
6566,28/10/2024,353.79,BA
6567,28/03/2024,1543.28,RS
6568,2024-05-22,2126.36,MG
6569,2024-03-23,1022.81,RJ
6570,2024-03-15,1501.46,mg
6571,28-10-2024,3298.62,AM
6572,21-05-2024,2175.22,PR
6573,01/04/2024,845.45,AM
6574,24-09-2024,3353.66,SC
6575,2024-12-26,3312.78,SC
6576,2024-11-11,,AM
6577,05/10/2024,3444.48,mg
6578,2024-11-10,3461.71,rs
6579,2024-01-22,259.6,PR
6580,2024-01-10,319.4,PR
6581,28-08-2024,2423.73,SC
6582,28/12/2024,4264.58,am
6583,26-06-2024,3911.6,MG
6584,05-09-2024,3880.88,MG
6585,2024-06-17,4370.22,ba
6586,22-02-2024,1319.96,RS
6587,08/12/2024,1776.32,SP
6588,14-08-2024,3735.4,rs
6589,2024-05-07,3157.77,BA
6590,25-02-2024,970.77,ba
6591,2024-12-11,,SP
6592,2024-07-25,1350.2,AM
6593,04-11-2024,3531.37,RJ
6594,21/07/2024,2182.42,AM
6595,2024-12-12,361.32,RS
6596,28-10-2024,3568.16,SC
6597,05/01/2024,4800.01,BA
6598,2024-10-11,630.07,SC
6599,2024-09-22,1051.34,pr
6600,04/12/2024,1149.48,am
6601,24/02/2024,777.01,RJ
6602,09-03-2024,1122.73,AM
6603,2024-12-27,3248.06,BA
6604,25-02-2024,4439.2,BA
6605,2024-02-23,2086.98,BA
6606,2024-03-10,1643.05,sp
6607,05/05/2024,1473.84,SC
6608,2024-10-26,1278.53,RJ
6609,19-02-2024,3599.76,RJ
6610,09/05/2024,4920.38,BA
6611,29/05/2024,4467.44,BA
6612,2024-08-13,3213.53,RS
6613,03/06/2024,2861.73,ba
6614,01/12/2024,1623.02,RS
6615,19-10-2024,1515.99,MG
6616,06-01-2024,4852.99,mg
6617,2024-12-21,4687.76,RS
6618,21-10-2024,237.98,AM
6619,26/09/2024,2937.91,pr
6620,2024-09-03,3709.66,RJ
6621,2024-07-12,215.69,SP
6622,04-04-2024,3179.2,ba
6623,26/05/2024,3755.46,am
6624,28/09/2024,3818.44,sc
6625,18-02-2024,4189.31,AM
6626,31-03-2024,4405.57,SC
6627,07/06/2024,1881.62,RJ
6628,28/11/2024,2248.8,RJ
6629,06-11-2024,480.28,RS
6630,29/01/2024,438.22,RJ
6631,2024-12-25,3942.77,SC
6632,03-11-2024,3326.41,AM
6633,2024-07-12,688.56,pr
6634,29/12/2024,4682.85,PR
6635,01-06-2024,3418.5,SP
6636,30-06-2024,2479.21,PR
6637,31-01-2024,4985.43,PR
6638,30-10-2024,1765.69,RJ
6639,19-10-2024,3343.43,SP
6640,28/09/2024,1853.98,PR
6641,14-02-2024,,pr
6642,2024-11-04,2846.36,SC
6643,2024-07-26,792.96,RS
6644,22-09-2024,4641.79,rs
6645,2024-05-27,4164.45,AM
6646,18-12-2024,4719.8,PR
6647,2024-12-10,1820.21,SP
6648,05/07/2024,3253.9,MG
6649,01/07/2024,3334.09,BA
6650,05-06-2024,3957.94,RJ
6651,06-06-2024,689.34,RS
6652,2024-08-28,434.52,rs
6653,2024-01-27,4213.73,ba
6654,30/12/2024,3095.96,rs
6655,17-12-2024,3962.37,SP
6656,08/01/2024,340.35,PR
6657,2024-03-26,2375.33,AM
6658,11-08-2024,2894.09,pr
6659,28/03/2024,2736.94,AM
6660,14-08-2024,1171.4,RS
6661,24/07/2024,4310.64,SP
6662,23-05-2024,4565.23,BA
6663,10/09/2024,102.64,RJ
6664,07-09-2024,992.09,MG
6665,2024-01-20,,PR
6666,2024-04-30,1110.1,BA
6667,25/09/2024,4856.6,PR
6668,03/11/2024,,MG
6669,18/05/2024,1297.18,AM
6670,24/09/2024,922.78,BA
6671,29-03-2024,1486.3,ba
6672,18/06/2024,1935.61,BA
6673,13/02/2024,2108.81,sp
6674,13-07-2024,,PR
6675,24-05-2024,4066.63,ba
6676,2024-12-30,2816.43,SC
6677,15/02/2024,992.13,RJ
6678,10/06/2024,,PR
6679,25-10-2024,2744.16,am
6680,2024-05-21,1252.76,PR
6681,2024-06-27,1541.05,PR
6682,17/01/2024,743.24,BA
6683,02/02/2024,420.96,SC
6684,18-01-2024,3860.96,RS
6685,21-05-2024,2542.15,BA
6686,01-05-2024,4806.91,RJ
6687,24-05-2024,3301.7,ba
6688,24/01/2024,3835.42,am
6689,11/03/2024,4085.68,ba
6690,2024-02-18,721.13,MG
6691,27-03-2024,,pr
6692,2024-09-20,2546.54,BA
6693,09/11/2024,402.74,BA
6694,24/05/2024,3004.03,rj
6695,07-01-2024,1712.37,pr
6696,09-06-2024,412.82,BA
6697,21-10-2024,4175.47,sc
6698,01/04/2024,708.06,RS
6699,19/02/2024,1181.13,BA
6700,2024-10-10,315.4,am
6701,03/08/2024,1920.7,pr
6702,01/04/2024,2292.38,BA
6703,12-01-2024,254.27,ba
6704,2024-02-01,2426.94,PR
6705,2024-08-20,3842.54,pr
6706,03-05-2024,380.83,AM
6707,14/12/2024,1722.98,rj
6708,20-08-2024,1972.78,BA
6709,17-06-2024,4177.02,ba
6710,27-10-2024,736.89,RS
6711,18/07/2024,2483.6,RJ
6712,2024-10-18,1769.65,SP
6713,2024-11-16,4282.64,pr
6714,19/10/2024,4271.22,SC
6715,05/07/2024,768.59,SP
6716,07-02-2024,4152.56,AM
6717,19/02/2024,2022.58,BA
6718,2024-03-24,1336.45,BA
6719,12-08-2024,4155.76,ba
6720,30-01-2024,,BA
6721,30-11-2024,1207.19,sp
6722,2024-08-14,2280.47,SP
6723,2024-05-25,84.29,BA
6724,2024-11-10,919.36,RJ
6725,2024-05-12,229.37,am
6726,2024-05-25,2292.2,PR
6727,30/04/2024,2467.33,AM
6728,25/12/2024,4861.96,am
6729,2024-03-31,3832.62,pr
6730,18/12/2024,2572.36,sc
6731,30-06-2024,4167.75,AM
6732,2024-01-08,2494.7,RJ
6733,12-11-2024,719.89,sp
6734,2024-04-10,3112.11,rj
6735,16-08-2024,582.58,pr
6736,2024-08-29,4035.98,sc
6737,21/04/2024,,MG
6738,29-02-2024,370.34,RS
6739,2024-04-02,2535.74,RS
6740,2024-11-27,4236.16,SC
6741,2024-03-16,4365.48,RS
6742,18-10-2024,3654.1,SP
6743,2024-06-03,4077.59,SP
6744,26-03-2024,218.46,BA
6745,04-08-2024,2378.03,MG
6746,18/02/2024,1740.36,RJ
6747,2024-01-10,516.62,PR
6748,11/05/2024,4116.32,BA
6749,26/10/2024,4019.87,am
6750,07/02/2024,4416.1,PR
6751,03/02/2024,4013.21,am
6752,23-07-2024,466.03,PR
6753,06/07/2024,3302.87,AM
6754,15/05/2024,2996.54,am
6755,2024-09-24,99.82,MG
6756,08/09/2024,1335.25,RJ
6757,04-02-2024,2754.92,pr
6758,08/03/2024,2370.38,ba
6759,22/11/2024,1450.54,MG
6760,2024-12-28,3366.67,RS
6761,2024-02-10,,pr
6762,12/03/2024,2119.66,AM
6763,16/05/2024,2492.94,sp
6764,10-10-2024,2564.64,sp
6765,2024-05-02,492.85,AM
6766,11/10/2024,,RJ
6767,16/05/2024,289.46,PR
6768,25-01-2024,1349.87,AM
6769,22/02/2024,4551.51,RJ
6770,2024-03-05,200.68,RS
6771,2024-04-18,3317.64,SP
6772,2024-09-26,3616.9,sp
6773,28/06/2024,2287.01,PR
6774,2024-05-18,4248.53,ba
6775,04/12/2024,3859.93,MG
6776,2024-06-06,1390.47,RS
6777,23/02/2024,3754.27,PR
6778,26/12/2024,4462.6,RJ
6779,2024-02-20,2213.27,rj
6780,12-08-2024,3188.07,SC
6781,08/03/2024,50.99,RJ
6782,17/02/2024,,RJ
6783,11-06-2024,3160.02,pr
6784,16/01/2024,358.93,SP
6785,2024-12-25,1595.72,sp
6786,2024-04-29,1311.29,RJ
6787,2024-03-03,3206.19,SP
6788,2024-01-14,433.64,sp
6789,2024-03-16,3140.55,sc
6790,2024-02-28,1016.02,pr
6791,14-10-2024,756.19,rs
6792,03-10-2024,4562.11,am
6793,10-02-2024,4064.15,MG
6794,04-08-2024,1547.45,rs
6795,09/04/2024,2142.17,SP
6796,17-05-2024,2252.37,mg
6797,03-07-2024,,SC
6798,13-10-2024,,SP
6799,06-08-2024,2678.52,PR
6800,2024-12-07,2624.22,rj
6801,17-02-2024,4960.5,ba
6802,20/03/2024,3268.7,BA
6803,30/01/2024,2216.12,RS
6804,2024-09-18,2773.75,BA
6805,03-05-2024,,BA
6806,25-12-2024,3700.92,mg
6807,14-08-2024,1407.14,MG
6808,2024-05-07,4673.64,SP
6809,17-06-2024,3658.67,pr
6810,2024-12-28,602.99,SP
6811,2024-12-24,3427.23,MG
6812,07-01-2024,3153.14,pr
6813,2024-10-23,4716.59,SC
6814,02-12-2024,94.71,am
6815,2024-03-25,3789.72,BA
6816,2024-11-18,4196.36,AM
6817,13-10-2024,323.68,am
6818,2024-11-19,1427.59,sc
6819,16-01-2024,67.83,PR
6820,25/04/2024,2430.59,SP
6821,04-08-2024,2284.68,AM
6822,2024-04-28,1038.98,rs
6823,2024-12-04,489.63,am
6824,15-04-2024,,PR
6825,17-09-2024,1525.03,SC
6826,10-02-2024,4706.01,PR
6827,26-02-2024,863.5,PR
6828,2024-09-01,755.17,SP
6829,2024-05-31,2419.77,BA
6830,28/04/2024,695.68,pr
6831,2024-07-16,3025.52,AM
6832,16-10-2024,3460.97,rj
6833,11/04/2024,4619.29,SC
6834,02/10/2024,3813.39,MG
6835,07/03/2024,2262.24,RJ
6836,29/11/2024,4745.68,RJ
6837,25-12-2024,4308.83,RJ
6838,05-10-2024,1178.0,RJ
6839,2024-05-12,3253.75,RJ
6840,30-01-2024,4881.94,ba
6841,14-10-2024,1642.26,SC
6842,15-09-2024,1727.58,MG
6843,17/05/2024,2045.01,BA
6844,2024-06-08,631.77,MG
6845,2024-04-24,4898.62,MG
6846,06-07-2024,1548.94,AM
6847,17-09-2024,1952.73,SC
6848,09/06/2024,320.86,RS
6849,31-08-2024,,RJ
6850,2024-04-19,688.42,RJ
6851,21/04/2024,1774.45,mg
6852,2024-10-03,2655.0,SC
6853,2024-01-23,232.03,mg
6854,18/04/2024,3252.77,RS
6855,17-07-2024,2284.4,SC
6856,18-11-2024,1352.02,RS
6857,09-01-2024,2818.41,am
6858,04/02/2024,,RJ
6859,14-09-2024,585.57,BA
6860,12-11-2024,635.8,rj
6861,19-07-2024,3362.86,SP
6862,19/09/2024,4759.52,MG
6863,2024-06-12,2964.27,SP
6864,13-04-2024,1615.05,sp
6865,13-08-2024,3773.14,mg
6866,30-05-2024,3449.97,BA
6867,2024-08-10,3225.0,rj
6868,30/01/2024,1444.53,rj
6869,2024-08-21,3573.03,AM
6870,20-06-2024,1859.37,AM
6871,30/09/2024,1911.9,rs
6872,16-09-2024,,AM
6873,02-01-2024,1020.47,SP
6874,24-03-2024,1789.39,RS
6875,2024-02-03,2245.62,SP
6876,2024-11-22,1242.53,PR
6877,04/10/2024,1394.54,RS
6878,2024-12-29,1177.26,BA
6879,21-03-2024,435.23,PR
6880,27/05/2024,1606.49,rs
6881,16-02-2024,701.93,sp
6882,01-07-2024,1169.24,AM
6883,2024-01-22,1171.41,rs
6884,2024-09-14,1976.13,RS
6885,17/09/2024,3315.6,PR
6886,17/07/2024,2352.78,RS
6887,22/06/2024,,AM
6888,16/10/2024,3418.34,MG
6889,08/09/2024,1909.71,AM
6890,2024-08-10,2635.47,rs
6891,2024-07-11,94.35,RS
6892,03/01/2024,1815.92,MG
6893,29/08/2024,161.16,am
6894,31-01-2024,3489.44,PR
6895,27/11/2024,249.78,mg
6896,17-05-2024,1177.06,MG
6897,2024-11-10,2774.41,RJ
6898,2024-01-09,2807.01,RS
6899,19-04-2024,639.69,SP
6900,2024-12-26,3478.77,BA
6901,2024-02-04,344.09,BA
6902,26-04-2024,4175.35,SC
6903,25-08-2024,1789.84,BA
6904,30-03-2024,812.28,RJ
6905,2024-06-20,1973.83,PR
6906,23-07-2024,3414.49,MG
6907,26-09-2024,4176.76,SC
6908,01/10/2024,1572.69,SP
6909,18/07/2024,3934.48,PR
6910,29-02-2024,3292.39,BA
6911,22-08-2024,4330.81,SC
6912,26-11-2024,4739.98,MG
6913,11/10/2024,2457.0,ba
6914,2024-11-30,1653.44,ba
6915,03-01-2024,2971.73,BA
6916,18-11-2024,2762.94,AM
6917,12-05-2024,3480.91,SP
6918,03/10/2024,998.38,AM
6919,2024-04-13,2903.14,sp
6920,2024-01-29,1615.61,sc
6921,12-06-2024,3754.81,PR
6922,18-09-2024,1518.63,RJ
6923,2024-01-14,2798.14,RJ
6924,2024-02-26,1406.33,sc
6925,22-03-2024,3740.68,PR
6926,15-04-2024,1273.24,rs
6927,2024-01-26,3077.64,SC
6928,19/08/2024,4072.54,RJ
6929,06/01/2024,4832.6,pr
6930,22-07-2024,591.54,SC
6931,2024-06-04,374.87,MG
6932,02-04-2024,749.19,RJ
6933,18-09-2024,3211.28,SC
6934,01/05/2024,4022.48,rj
6935,26/05/2024,422.44,SP
6936,2024-08-27,2220.49,RS
6937,14/02/2024,2278.37,am
6938,2024-10-19,142.46,RJ
6939,12/07/2024,597.87,AM
6940,12/05/2024,1401.55,SP
6941,29/02/2024,1712.58,BA
6942,28-08-2024,101.82,AM
6943,20-03-2024,2643.85,RS
6944,19-11-2024,1208.37,BA
6945,25/07/2024,2702.75,MG
6946,12-10-2024,2347.94,PR
6947,27-12-2024,3422.98,SC
6948,2024-04-04,4591.73,rs
6949,09/08/2024,4365.43,MG
6950,10/08/2024,2768.55,MG
6951,16/01/2024,1888.09,SC
6952,18/01/2024,4377.31,RJ
6953,28/07/2024,3429.51,mg
6954,25/04/2024,3820.24,RS
6955,08-11-2024,202.75,AM
6956,04/06/2024,4694.5,MG
6957,2024-12-29,279.21,SP
6958,20/02/2024,307.93,SC
6959,06/09/2024,2086.65,PR
6960,27/06/2024,2324.6,BA
6961,29/01/2024,1300.46,rj
6962,14/10/2024,2097.39,MG
6963,09-05-2024,414.4,AM
6964,27-05-2024,3877.81,BA
6965,2024-09-10,276.21,rs
6966,2024-03-15,2703.29,RJ
6967,2024-02-16,1727.19,SP
6968,12/02/2024,3157.05,RJ
6969,21/06/2024,1508.54,rj
6970,02/09/2024,4907.32,BA
6971,14/02/2024,1595.32,SP
6972,2024-09-17,1055.64,SC
6973,10-11-2024,,am
6974,2024-07-19,2172.61,rs
6975,01/10/2024,820.24,SP
6976,01/08/2024,4168.53,sc
6977,22-11-2024,3126.56,BA
6978,2024-11-29,1877.13,RS
6979,10/12/2024,4023.49,SC
6980,08/08/2024,3069.03,RJ
6981,2024-04-15,914.18,rj
6982,06-03-2024,3140.96,BA
6983,14-07-2024,2380.92,mg
6984,16-05-2024,194.82,BA
6985,2024-10-07,4387.59,BA
6986,25/11/2024,205.92,MG
6987,01-04-2024,3027.13,RS
6988,16/06/2024,601.57,rj
6989,2024-10-20,3235.47,PR
6990,2024-05-25,1895.4,PR
6991,2024-07-23,2765.72,SP
6992,2024-01-18,3259.85,PR
6993,14-05-2024,,BA
6994,29-09-2024,1006.18,mg
6995,02/09/2024,,RJ
6996,27-09-2024,3667.97,SC
6997,24/04/2024,2961.45,SP
6998,2024-02-18,3679.64,rj
6999,14/05/2024,4191.49,am
7000,2024-02-26,1073.79,MG
7001,11/09/2024,1108.05,RS
7002,14/10/2024,1837.53,AM
7003,09/11/2024,1522.4,RJ
7004,08/07/2024,1992.52,PR
7005,2024-07-14,4989.84,SP
7006,16-03-2024,268.65,PR
7007,23-07-2024,3666.72,PR
7008,2024-06-01,1508.59,mg
7009,15-08-2024,2041.07,AM
7010,09/09/2024,4221.83,RJ
7011,2024-03-22,3748.89,PR
7012,18/05/2024,,AM
7013,05/09/2024,4204.34,RS
7014,2024-09-22,1046.1,SP
7015,02/12/2024,427.1,MG
7016,2024-05-08,3746.41,PR
7017,2024-08-27,3924.79,SP
7018,02/10/2024,3415.86,SC
7019,26-06-2024,594.35,SP
7020,15/09/2024,4705.3,MG
7021,24/06/2024,688.26,sc
7022,2024-09-16,3434.55,AM
7023,03/09/2024,1992.29,RS
7024,04-12-2024,1995.13,rj
7025,2024-04-26,4800.29,SC
7026,18-04-2024,,RJ
7027,2024-02-06,1437.01,ba
7028,2024-09-11,4281.71,sc
7029,2024-12-14,2533.76,am
7030,13/07/2024,2289.0,SP
7031,19/03/2024,1794.54,MG
7032,14/06/2024,1458.28,MG
7033,11-01-2024,3410.27,PR
7034,2024-09-09,188.06,pr
7035,29/01/2024,3649.01,sp
7036,21-12-2024,1656.07,rs
7037,02/12/2024,932.76,ba
7038,2024-03-27,1203.17,pr
7039,06/12/2024,1154.17,AM
7040,15-07-2024,2898.85,BA
7041,05-01-2024,3648.62,sc
7042,2024-09-14,4221.63,rj
7043,08-08-2024,,sp
7044,2024-04-10,2921.25,BA
7045,2024-04-30,2407.43,ba
7046,2024-02-21,2296.95,PR
7047,30/04/2024,2732.48,am
7048,02/05/2024,763.85,pr
7049,2024-08-29,,sc
7050,2024-06-11,1907.99,AM
7051,18/07/2024,280.31,sp
7052,16/12/2024,2965.53,am
7053,19/11/2024,1674.63,SP
7054,11/06/2024,4371.25,PR
7055,15-09-2024,4523.05,am
7056,2024-03-14,809.26,RJ
7057,14/08/2024,2290.44,PR
7058,10/09/2024,4120.12,pr
7059,2024-09-25,2349.87,BA
7060,30/11/2024,2237.84,sp
7061,20/11/2024,1136.61,MG
7062,2024-01-13,1337.69,SC
7063,05/11/2024,2296.43,AM
7064,30/12/2024,4677.84,PR
7065,02/06/2024,335.61,RJ
7066,2024-06-15,4404.34,MG
7067,2024-09-07,1567.05,SC
7068,05/04/2024,3200.79,pr
7069,25-08-2024,1258.95,rj
7070,2024-12-11,784.89,rs
7071,02/12/2024,1894.77,SC
7072,26/01/2024,787.23,am
7073,12-10-2024,1351.7,MG
7074,2024-02-03,1390.83,RJ
7075,22-02-2024,2957.39,SP
7076,22-09-2024,449.69,SC
7077,11-03-2024,2657.6,BA
7078,15-10-2024,3207.57,RS
7079,24/09/2024,2307.77,pr
7080,07/05/2024,4988.44,BA
7081,2024-02-28,4194.0,pr
7082,27/01/2024,487.46,pr
7083,09-09-2024,1711.43,rs
7084,27/01/2024,4558.15,PR
7085,17-03-2024,3803.47,PR
7086,14/07/2024,2695.94,PR
7087,15-07-2024,4289.73,BA
7088,15/09/2024,1164.46,sc
7089,15/03/2024,4802.83,sp
7090,21/09/2024,1622.9,RJ
7091,02-03-2024,,rj
7092,31/12/2024,1319.28,rs
7093,08/10/2024,,am
7094,29/07/2024,3547.65,SP
7095,12-01-2024,405.75,AM
7096,2024-02-21,2652.85,rj
7097,2024-11-19,1283.95,rs
7098,2024-05-05,485.03,SP
7099,02/02/2024,1191.75,MG
7100,06-01-2024,1408.39,RJ
7101,13-03-2024,2799.21,RJ
7102,13-05-2024,3577.54,MG
7103,12/10/2024,490.49,AM
7104,17/11/2024,4533.27,MG
7105,18/08/2024,4586.41,SP
7106,03-10-2024,2135.03,PR
7107,2024-05-24,1734.92,SC
7108,01/02/2024,3664.31,rj
7109,2024-01-07,1406.6,PR
7110,30/11/2024,637.47,PR
7111,21/11/2024,4553.57,rs
7112,19-10-2024,3956.14,MG
7113,11/06/2024,190.46,RS
7114,2024-11-08,2096.97,MG
7115,25/12/2024,224.39,sp
7116,2024-08-11,2042.24,PR
7117,2024-03-27,2371.17,MG
7118,2024-02-15,867.86,ba
7119,31/01/2024,1134.4,SP
7120,10/06/2024,2157.23,SC
7121,08-04-2024,3668.12,RJ
7122,10-08-2024,860.37,MG
7123,2024-07-25,300.17,SC
7124,2024-06-24,,am
7125,14/07/2024,3254.68,SC
7126,2024-06-10,927.88,RJ
7127,2024-10-04,755.83,mg
7128,2024-10-19,3984.16,PR
7129,2024-01-30,,MG
7130,2024-01-10,,sc
7131,14-07-2024,2183.29,mg
7132,2024-12-15,1566.35,ba
7133,2024-12-22,1886.6,PR
7134,2024-11-16,1971.87,SC
7135,17-06-2024,2145.35,SP
7136,28-04-2024,1310.26,sc
7137,2024-01-08,2792.04,BA
7138,31-07-2024,4001.94,AM
7139,2024-10-11,110.16,AM
7140,05-08-2024,2010.34,ba
7141,11/11/2024,1817.13,RS
7142,2024-06-24,4668.1,mg
7143,06-09-2024,3740.45,sp
7144,31-05-2024,4873.03,MG
7145,08-09-2024,1677.04,MG
7146,2024-05-09,4090.96,RJ
7147,2024-05-13,1038.04,rs
7148,2024-02-27,417.81,pr
7149,05/06/2024,1515.64,rj
7150,2024-09-11,116.24,BA
7151,20-04-2024,844.93,SC
7152,14/04/2024,4362.13,AM
7153,31-01-2024,3321.87,RJ
7154,2024-01-23,4568.63,rj
7155,13-06-2024,,am
7156,2024-02-05,4693.01,sc
7157,06-10-2024,3724.88,rj
7158,2024-06-18,2378.06,pr
7159,13/09/2024,,am
7160,08-01-2024,1209.76,RS
7161,2024-07-24,3916.21,RJ
7162,04/02/2024,4776.2,PR
7163,12-07-2024,1288.48,rs
7164,2024-01-10,599.31,PR
7165,2024-09-26,1546.81,RS
7166,28-07-2024,3581.16,SC
7167,25/09/2024,2410.89,AM
7168,2024-07-16,3928.38,am
7169,18/12/2024,336.46,rj
7170,07-02-2024,1384.19,RS
7171,2024-11-02,472.1,MG
7172,04/03/2024,145.31,sc
7173,2024-04-30,2119.79,SC
7174,10/10/2024,3639.22,RJ
7175,20-07-2024,3919.06,BA
7176,2024-07-30,4006.17,MG
7177,25/12/2024,4663.53,AM
7178,2024-09-22,4031.28,SP
7179,20/09/2024,3407.99,MG
7180,25/08/2024,,MG
7181,2024-03-05,4632.61,AM
7182,12-09-2024,2162.87,am
7183,2024-05-12,2811.21,AM
7184,20-06-2024,661.05,BA
7185,2024-02-16,3864.09,BA
7186,10-01-2024,465.06,SP
7187,16-04-2024,3484.4,SP
7188,2024-12-30,477.28,SP
7189,27-08-2024,1938.4,MG
7190,19/08/2024,4622.45,PR
7191,2024-06-09,,SP
7192,19/02/2024,72.18,am
7193,12/07/2024,4737.68,sc
7194,05-12-2024,4269.58,BA
7195,2024-07-10,,AM
7196,28-07-2024,3192.63,rs
7197,07/03/2024,298.72,PR
7198,09/12/2024,3787.9,rs
7199,2024-01-25,,sc
7200,2024-03-20,3805.74,RJ
7201,2024-02-16,334.43,PR
7202,26-08-2024,1401.44,MG
7203,07/03/2024,2947.59,SP
7204,21/12/2024,2861.93,pr
7205,15/05/2024,2221.36,PR
7206,10/11/2024,1256.23,SP
7207,19-11-2024,3743.43,BA
7208,2024-06-15,3449.83,am
7209,18/04/2024,993.24,AM
7210,15-02-2024,2532.88,BA
7211,10/07/2024,4736.65,rs
7212,13/02/2024,1667.42,RJ
7213,02-07-2024,4992.99,RS
7214,26/12/2024,3211.75,RJ
7215,19-10-2024,3972.87,PR
7216,10/04/2024,546.17,MG
7217,16-04-2024,2491.86,RS
7218,2024-12-05,4861.13,PR
7219,15/01/2024,3362.26,SC
7220,2024-05-10,3548.52,RJ
7221,18-06-2024,2369.8,SC
7222,09-07-2024,4146.17,BA
7223,14-05-2024,4542.86,RJ
7224,27-07-2024,3586.45,RJ
7225,2024-11-06,157.92,BA
7226,2024-04-07,1790.9,sc
7227,2024-09-09,2751.43,am
7228,28/10/2024,3260.79,BA
7229,02-11-2024,3686.99,BA
7230,14-10-2024,1069.23,sp
7231,25/05/2024,1317.13,RJ
7232,10-09-2024,3990.02,SP
7233,2024-09-03,179.11,SP
7234,14/12/2024,3399.85,PR
7235,28/02/2024,,SP
7236,31/03/2024,1028.17,SP
7237,26/12/2024,3319.7,MG
7238,23-10-2024,1671.15,pr
7239,21/07/2024,4369.73,SC
7240,2024-08-05,4029.3,AM
7241,27-12-2024,3688.47,RJ
7242,2024-01-19,,am
7243,2024-01-19,983.74,sp
7244,03-07-2024,1812.64,PR
7245,19-09-2024,3873.66,BA
7246,2024-05-23,3916.64,BA
7247,12/03/2024,2174.48,SC
7248,03-05-2024,3292.97,ba
7249,03/07/2024,1412.92,PR
7250,2024-10-29,1138.04,pr
7251,03/06/2024,3905.12,SP
7252,2024-12-30,2080.15,pr
7253,2024-12-11,1275.8,PR
7254,13/03/2024,4652.63,SP
7255,06/04/2024,3766.4,am
7256,2024-10-22,,MG
7257,2024-10-15,1612.57,am
7258,16-05-2024,2364.47,SP
7259,2024-08-13,1949.62,PR
7260,16-01-2024,4108.32,SP
7261,2024-03-06,1882.19,PR
7262,14-12-2024,2825.63,ba
7263,2024-04-16,3517.14,sp
7264,20-02-2024,2148.35,SP
7265,13/04/2024,4126.49,BA
7266,02/12/2024,4944.32,SC
7267,24/03/2024,1076.37,RJ
7268,03/09/2024,83.68,mg
7269,19-04-2024,2146.38,am
7270,08-04-2024,4097.33,SC
7271,23-04-2024,1252.29,am
7272,18/02/2024,2888.06,rs
7273,2024-09-09,2662.81,SC
7274,23-08-2024,3460.08,rj
7275,19-08-2024,2031.27,RJ
7276,09-07-2024,,SP
7277,20/02/2024,1787.35,BA
7278,30-09-2024,3473.22,SC
7279,2024-06-20,,PR
7280,24/06/2024,579.13,pr
7281,16-11-2024,4952.34,PR
7282,2024-02-27,1641.12,RS
7283,2024-01-07,1076.46,RS
7284,2024-12-04,4975.25,sc
7285,26-02-2024,2338.77,RS
7286,16/05/2024,733.72,pr
